"UnderAttack","_availability","_confidentiality","_integrity","tick"
"false","true","true","true",72.0
"false","true","true","true",72.0
"true","false","true","true",72.0
"false","true","true","true",72.0
"false","true","true","true",72.0
"false","true","true","true",72.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"true","false","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",73.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"true","false","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",74.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"true","true","true","false",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"true","false","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",75.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"true","true","true","false",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"true","false","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",76.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"true","true","true","false",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"true","false","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",77.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"true","true","true","false",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"true","false","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",78.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"true","true","true","false",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"true","false","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",79.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"true","true","true","false",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"true","false","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",80.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"true","true","true","false",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"true","false","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",81.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"true","false","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",82.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"true","false","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",83.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"true","false","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",84.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"true","false","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",85.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"true","false","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",86.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"true","false","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",87.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"true","false","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",88.0
"false","true","true","true",89.0
"false","true","true","true",89.0
"false","true","true","true",89.0
"false","true","true","true",89.0
"false","true","true","true",89.0
"false","true","true","true",89.0
